year,syndicate,reporting_currency,reporting_unit,syndicate_cob,gross_written_premium,gross_earned_premium,gross_claims_incurred,operating_expenses,ri_balance,source
2016,4444,GBP,1000,Marine and Energy,75149.0,67326.0,-42770.0,-24776.0,-5244.0,2016 AR
2019,4444,GBP,1000,Marine and Energy,93337.0,76709.0,-51577.0,-24701.0,-6395.0,2020 AR
2020,4444,GBP,1000,Marine and Energy,83702.0,91377.0,-78552.0,-26149.0,-1336.0,2020 AR
2021,4444,GBP,1000,Marine and Energy,105350.0,91944.0,-49915.0,-26596.0,-9665.0,2021 AR
2022,4444,GBP,1000,Marine and Energy,140678.0,130659.0,-91505.0,-32159.0,-5994.0,2022 AR
2023,4444,GBP,1000,Marine and Energy,154177.0,140958.0,-40787.0,-40216.0,-15551.0,2023 AR
2016,457,GBP,1000,Marine and Energy,0.0,0.0,0.0,0.0,0.0,2016 AR
2021,1729,GBP,1000,Marine and Transport,4698.0,3782.0,-1325.0,-979.0,272.0,2021 AR
2021,1458,USD,1,"Marine, Aviation and Transport Miscellaneous",19755850.0,8771964.0,-6312117.0,-2242562.0,579294.0,2021 AR
2025,1084,USD,1,"Marine, aviation and transport",226863000.0,211184000.0,-155527000.0,-75103000.0,-5426000.0,2025 AR
2025,1100,EUR,1,"Marine, aviation and transport",2199000.0,2077000.0,-934000.0,-139000.0,0.0,2025 AR
2025,1110,GBP,1,"Marine, aviation and transport",1000.0,1000.0,-598000.0,-258000.0,520000.0,2025 AR
2025,1176,GBP,1,"Marine, aviation and transport",83000.0,82000.0,-28000.0,-30000.0,0.0,2025 AR
2025,1183,USD,1,"Marine, aviation and transport",141406000.0,131600000.0,-268073000.0,-57673000.0,152644000.0,2025 AR
2025,1200,GBP,1,"Marine, aviation and transport",38862000.0,37667000.0,-14614000.0,-12469000.0,-9302000.0,2025 AR
2025,1218,GBP,1,"Marine, aviation and transport",10745000.0,10889000.0,-3272000.0,-4240000.0,-707000.0,2025 AR
2025,1221,GBP,1,"Marine, aviation and transport",130902000.0,125010000.0,-67448000.0,-39729000.0,-4622000.0,2025 AR
2025,1225,USD,1,"Marine, aviation and transport",120417000.0,119453000.0,-40846000.0,-36276000.0,-23654000.0,2025 AR
2025,1274,USD,1,"Marine, aviation and transport",144131000.0,144451000.0,-64367000.0,-49753000.0,2856000.0,2025 AR
2025,1301,USD,1,"Marine, aviation and transport",69848000.0,62829000.0,-38027000.0,-15180000.0,6172000.0,2025 AR
2025,1414,USD,1,"Marine, aviation and transport",373965000.0,375236000.0,-150675000.0,-120003000.0,-49268000.0,2025 AR
2025,1458,USD,1,"Marine, aviation and transport",3323000.0,9719000.0,-4545000.0,-2035000.0,92000.0,2025 AR
2025,1492,GBP,1,"Marine, aviation and transport",32616000.0,29172000.0,-11970000.0,-9859000.0,-6075000.0,2025 AR
2025,1618,USD,1,"Marine, aviation and transport",74030000.0,67843000.0,-41179000.0,-21068000.0,-5354000.0,2025 AR
2025,1686,USD,1,"Marine, aviation and transport",266018000.0,250532000.0,-132277000.0,-87829000.0,-5865000.0,2025 AR
2025,1729,USD,1,"Marine, aviation and transport",25217000.0,26356000.0,-27376000.0,-8454000.0,-5542000.0,2025 AR
2025,1796,USD,1,"Marine, aviation and transport",11133000.0,12100000.0,-6116000.0,-2966000.0,-2338000.0,2025 AR
2025,1856,USD,1,"Marine, aviation and transport",104370000.0,118039000.0,-43737000.0,-36722000.0,-18690000.0,2025 AR
2025,1880,GBP,1,"Marine, aviation and transport",11302000.0,33891000.0,-46102000.0,-12819000.0,8602000.0,2025 AR
2025,1884,GBP,1,"Marine, aviation and transport",855000.0,878000.0,-6469000.0,-1695000.0,4835000.0,2025 AR
2025,1902,GBP,1,"Marine, aviation and transport",4630000.0,2090000.0,-1086000.0,-1061000.0,-752000.0,2025 AR
2025,1910,USD,1,"Marine, aviation and transport",7957000.0,6402000.0,-7463000.0,-1391000.0,76000.0,2025 AR
2025,1919,USD,1,"Marine, aviation and transport",44792000.0,49256000.0,-40716000.0,-9890000.0,12526000.0,2025 AR
2025,1945,GBP,1,"Marine, aviation and transport",54232000.0,49985000.0,-20352000.0,-15604000.0,-10508000.0,2025 AR
2025,1947,GBP,1,"Marine, aviation and transport",-1930000.0,1952000.0,-1163000.0,-400000.0,-108000.0,2025 AR
2025,1955,GBP,1,"Marine, aviation and transport",23780000.0,20974000.0,-9604000.0,-19203000.0,865000.0,2025 AR
2025,1967,USD,1,"Marine, aviation and transport",8241000.0,10341000.0,-1918000.0,-4080000.0,-1664000.0,2025 AR
2025,1969,USD,1,"Marine, aviation and transport",133350000.0,88943000.0,-57213000.0,-31523000.0,-4459000.0,2025 AR
2025,1971,USD,1,"Marine, aviation and transport",177000.0,214000.0,-557000.0,-103000.0,2000.0,2025 AR
2025,1985,USD,1,"Marine, aviation and transport",1958000.0,1810000.0,-1838000.0,-751000.0,-86000.0,2025 AR
2025,1988,USD,1,"Marine, aviation and transport",27000.0,18000.0,656000.0,-160000.0,0.0,2025 AR
2025,1994,USD,1,"Marine, aviation and transport",76000.0,85000.0,20000.0,-1000.0,10000.0,2025 AR
2025,2001,GBP,1,"Marine, aviation and transport",208084000.0,194677000.0,-138859000.0,-62143000.0,3253000.0,2025 AR
2025,2003,GBP,1,"Marine, aviation and transport",312501000.0,301818000.0,-184664000.0,-76095000.0,-39834000.0,2025 AR
2025,2008,GBP,1,"Marine, aviation and transport",303000.0,471000.0,8174000.0,4316000.0,-1596000.0,2025 AR
2025,2010,USD,1,"Marine, aviation and transport",21581000.0,25463000.0,-97011000.0,-7000000.0,73745000.0,2025 AR
2025,2012,GBP,1,"Marine, aviation and transport",88217000.0,85870000.0,-38413000.0,-38085000.0,30394000.0,2025 AR
2025,2015,GBP,1,"Marine, aviation and transport",2825000.0,2419000.0,-1524000.0,-1388000.0,-359000.0,2025 AR
2025,2050,USD,1,"Marine, aviation and transport",17487000.0,7458000.0,-4981000.0,-1023000.0,-837000.0,2025 AR
2025,2121,GBP,1,"Marine, aviation and transport",71432000.0,62235000.0,-24893000.0,-22417000.0,-9517000.0,2025 AR
2025,2232,GBP,1,"Marine, aviation and transport",20876000.0,20821000.0,-4689000.0,-6827000.0,-3868000.0,2025 AR
2025,2357,USD,1,"Marine, aviation and transport",-138000.0,320000.0,-147000.0,-116000.0,84000.0,2025 AR
2025,2358,USD,1,"Marine, aviation and transport",31366000.0,29421000.0,-9271000.0,-11288000.0,-1501000.0,2025 AR
2025,2427,GBP,1,"Marine, aviation and transport",7573000.0,5918000.0,-3429000.0,-2546000.0,-398000.0,2025 AR
2025,2454,USD,1,"Marine, aviation and transport",321000.0,628000.0,-306000.0,-180000.0,-262000.0,2025 AR
2025,2488,GBP,1,"Marine, aviation and transport",163536000.0,157748000.0,-83742000.0,-52551000.0,10476000.0,2025 AR
2025,2623,USD,1,"Marine, aviation and transport",318733000.0,309064000.0,-312766000.0,-124701000.0,92957000.0,2025 AR
2025,2689,USD,1,"Marine, aviation and transport",1570000.0,-56000.0,-277000.0,-66000.0,56000.0,2025 AR
2025,2786,GBP,1,"Marine, aviation and transport",83404000.0,78342000.0,-41989000.0,-28746000.0,-4388000.0,2025 AR
2025,2791,GBP,1,"Marine, aviation and transport",16312000.0,17425000.0,-6310000.0,-6794000.0,-182000.0,2025 AR
2025,2843,USD,1,"Marine, aviation and transport",5030000.0,2506000.0,-1409000.0,-1737000.0,-161000.0,2025 AR
2025,2880,USD,1,"Marine, aviation and transport",28498000.0,28713000.0,-26964000.0,-6045000.0,-2408000.0,2025 AR
2025,2987,USD,1,"Marine, aviation and transport",192863000.0,189126000.0,-93977000.0,-57695000.0,-17475000.0,2025 AR
2025,2988,GBP,1,"Marine, aviation and transport",15338000.0,17143000.0,-10852000.0,-5501000.0,-780000.0,2025 AR
2025,2999,GBP,1,"Marine, aviation and transport",262099000.0,244143000.0,-141290000.0,-50210000.0,-32031000.0,2025 AR
2025,3000,GBP,1,"Marine, aviation and transport",141327000.0,133515000.0,-58102000.0,-44976000.0,-19003000.0,2025 AR
2025,3010,USD,1,"Marine, aviation and transport",210928000.0,216914000.0,-293412000.0,-56349000.0,114771000.0,2025 AR
2025,3123,USD,1,"Marine, aviation and transport",36668000.0,24657000.0,-21487000.0,-8689000.0,-1629000.0,2025 AR
2025,318,GBP,1,"Marine, aviation and transport",10469000.0,5647000.0,-1970000.0,-1702000.0,-273000.0,2025 AR
2025,33,USD,1,"Marine, aviation and transport",191747000.0,193632000.0,-115094000.0,-69618000.0,-13234000.0,2025 AR
2025,3456,USD,1,"Marine, aviation and transport",8082000.0,6401000.0,-3126000.0,-2115000.0,-1031000.0,2025 AR
2025,3500,USD,1,"Marine, aviation and transport",888000.0,1616000.0,25934000.0,-1648000.0,-9039000.0,2025 AR
2025,3623,USD,1,"Marine, aviation and transport",-1605000.0,-1450000.0,-3606000.0,-190000.0,2889000.0,2025 AR
2025,3624,USD,1,"Marine, aviation and transport",-15000.0,-15000.0,-1225000.0,-942000.0,1070000.0,2025 AR
2025,3705,GBP,1,"Marine, aviation and transport",289000.0,38000.0,-17000.0,-45000.0,-1000.0,2025 AR
2025,382,GBP,1,"Marine, aviation and transport",27502000.0,26205000.0,-13249000.0,-9600000.0,-5410000.0,2025 AR
2025,3902,GBP,1,"Marine, aviation and transport",61054000.0,65948000.0,-46959000.0,-24100000.0,5368000.0,2025 AR
2025,4000,USD,1,"Marine, aviation and transport",61975000.0,55244000.0,-28162000.0,-15427000.0,16198000.0,2025 AR
2025,4020,GBP,1,"Marine, aviation and transport",148863000.0,127943000.0,-76264000.0,-41163000.0,-10937000.0,2025 AR
2025,4141,USD,1,"Marine, aviation and transport",73349000.0,71189000.0,-26843000.0,-23982000.0,-4793000.0,2025 AR
2025,4242,USD,1,"Marine, aviation and transport",7468000.0,5191000.0,-5773000.0,-758000.0,315000.0,2025 AR
2025,4321,USD,1,"Marine, aviation and transport",144000.0,144000.0,115000.0,-98000.0,0.0,2025 AR
2025,435,USD,1,"Marine, aviation and transport",33481000.0,30395000.0,-14025000.0,-8920000.0,-5719000.0,2025 AR
2025,4444,USD,1,"Marine, aviation and transport",671926000.0,585044000.0,-381491000.0,-154144000.0,-55803000.0,2025 AR
2025,4472,GBP,1,"Marine, aviation and transport",53221000.0,52906000.0,-105759000.0,-17905000.0,314000.0,2025 AR
2025,457,GBP,1,"Marine, aviation and transport",255272000.0,249067000.0,-137180000.0,-79694000.0,-6795000.0,2025 AR
2025,4711,GBP,1,"Marine, aviation and transport",53531000.0,52981000.0,-15942000.0,-19083000.0,-9604000.0,2025 AR
2025,4747,GBP,1,"Marine, aviation and transport",-247000.0,308000.0,-232000.0,-147000.0,0.0,2025 AR
2025,5000,GBP,1,"Marine, aviation and transport",148110000.0,124321000.0,-64873000.0,-45666000.0,-14649000.0,2025 AR
2025,510,GBP,1,"Marine, aviation and transport",314962000.0,251177000.0,-245586000.0,-113664000.0,20223000.0,2025 AR
2025,5623,USD,1,"Marine, aviation and transport",77641000.0,70867000.0,-37083000.0,-22837000.0,-6292000.0,2025 AR
2025,5886,GBP,1,"Marine, aviation and transport",34775000.0,21353000.0,-14447000.0,-8397000.0,529000.0,2025 AR
2025,609,GBP,1,"Marine, aviation and transport",212982000.0,216550000.0,-179952000.0,-84994000.0,54224000.0,2025 AR
2025,6131,GBP,1,"Marine, aviation and transport",43000.0,43000.0,-4507000.0,-89000.0,-142000.0,2025 AR
2025,623,USD,1,"Marine, aviation and transport",117721000.0,115108000.0,-85977000.0,-47528000.0,18674000.0,2025 AR
2025,727,GBP,1,"Marine, aviation and transport",2913000.0,3123000.0,-1109000.0,-1371000.0,0.0,2025 AR
2015,1084,GBP,1000000,Miscellaneous,50.5,45.6,-46.2,-21.6,18.8,2016 AR
2016,1084,GBP,1000000,Miscellaneous,65.4,53.4,-75.8,-33.4,20.0,2016 AR
2017,1084,GBP,1000000,Miscellaneous,71.9,57.8,-17.2,-29.0,-15.6,2018 AR
2018,1084,GBP,1000000,Miscellaneous,44.9,53.5,-15.9,-24.8,-13.4,2018 AR
2019,1084,USD,1000000,Miscellaneous,48.7,60.6,-27.6,-24.2,-13.9,2020 AR
2020,1084,USD,1000000,Miscellaneous,64.6,61.0,-104.2,-34.5,30.8,2020 AR
2021,1084,USD,1000000,Miscellaneous,58.9,57.6,-31.5,-19.0,-6.8,2021 AR
2022,1084,USD,1000000,Miscellaneous,59.8,66.1,-20.1,-20.3,0.8,2022 AR
2023,1084,USD,1000000,Miscellaneous,92.4,60.9,-20.3,-21.8,-21.0,2023 AR
2015,1110,GBP,1000,Miscellaneous,9600.0,5626.0,-4466.0,-2764.0,-469.0,2016 AR
2016,1110,GBP,1000,Miscellaneous,5064.0,8010.0,-6453.0,-2335.0,-281.0,2016 AR
2022,1110,GBP,1000,Miscellaneous,2950.0,2946.0,-3763.0,-301.0,1089.0,2022 AR
2015,1209,GBP,1000,Miscellaneous,31782.0,24335.0,-8976.0,-7069.0,-9498.0,2016 AR
2015,1218,GBP,1000,Miscellaneous,2369.0,1995.0,-1220.0,-1086.0,-295.0,2016 AR
2016,1218,GBP,1000,Miscellaneous,3265.0,3079.0,-7036.0,-1504.0,3166.0,2016 AR
2017,1218,GBP,1000,Miscellaneous,7211.0,5101.0,-6435.0,-2120.0,-378.0,2018 AR
2018,1218,GBP,1000,Miscellaneous,16770.0,10109.0,-8613.0,-3744.0,1118.0,2018 AR
2019,1218,GBP,1000,Miscellaneous,16842.0,15692.0,-10295.0,-5726.0,-1078.0,2020 AR
2020,1218,GBP,1000,Miscellaneous,16609.0,13668.0,-9588.0,-3406.0,-1175.0,2020 AR
2021,1218,GBP,1000,Miscellaneous,26468.0,27697.0,-19463.0,-8463.0,-334.0,2021 AR
2022,1218,GBP,1000,Miscellaneous,39380.0,38755.0,-21887.0,-13541.0,-578.0,2022 AR
2024,1218,GBP,1000,Miscellaneous,39728.0,33241.0,-21977.0,-10966.0,-4.0,2024 AR
2015,1221,GBP,1000,Miscellaneous,2774.0,2691.0,-706.0,-1214.0,-237.0,2016 AR
2016,1221,GBP,1000,Miscellaneous,7625.0,4704.0,-2732.0,-2040.0,406.0,2016 AR
2017,1221,GBP,1000,Miscellaneous,11436.0,9516.0,-3161.0,-6597.0,-905.0,2018 AR
2018,1221,GBP,1000,Miscellaneous,16204.0,10832.0,-1503.0,-4160.0,-2269.0,2018 AR
2021,1221,GBP,1000,Miscellaneous,7231.0,3160.0,-1669.0,174.0,-1012.0,2021 AR
2024,1221,GBP,1000,Miscellaneous,25.0,25.0,-2255.0,123.0,2180.0,2024 AR
2025,1221,GBP,1,Miscellaneous,-19000.0,-19000.0,-8000.0,0.0,-371000.0,2025 AR
2015,1225,GBP,1000000,Miscellaneous,0.7,0.5,-0.1,-7.4,-0.1,2016 AR
2016,1225,GBP,1000000,Miscellaneous,4.8,4.2,-1.9,-7.9,-0.3,2016 AR
2017,1225,GBP,1000000,Miscellaneous,8.7,4.4,-1.4,-11.6,-0.5,2018 AR
2018,1225,GBP,1000000,Miscellaneous,10.0,4.2,-2.9,-13.0,-0.2,2018 AR
2019,1225,GBP,1000000,Miscellaneous,11.8,7.8,-5.1,-3.4,-0.4,2020 AR
2020,1225,GBP,1000000,Miscellaneous,13.5,9.1,-11.9,-2.9,0.6,2020 AR
2021,1225,GBP,1000000,Miscellaneous,28.1,15.7,-15.1,-6.0,1.2,2021 AR
2022,1225,GBP,1000000,Miscellaneous,18.5,18.0,-20.0,-5.7,2.6,2022 AR
2023,1225,GBP,1000000,Miscellaneous,40.7,32.3,-21.5,-12.1,1.8,2023 AR
2024,1225,GBP,1000,Miscellaneous,36705.0,28896.0,-24397.0,-9111.0,4244.0,2024 AR
2025,1225,USD,1,Miscellaneous,72940000.0,51942000.0,-40122000.0,-18294000.0,978000.0,2025 AR
2024,1274,USD,1000,Miscellaneous,30088.0,39237.0,-11509.0,-14214.0,-3054.0,2024 AR
2025,1274,USD,1,Miscellaneous,10470000.0,47065000.0,-12024000.0,-14001000.0,-1288000.0,2025 AR
2015,1301,GBP,1000,Miscellaneous,851.0,948.0,-257.0,-211.0,-68.0,2016 AR
2016,1301,GBP,1000,Miscellaneous,1399.0,1099.0,-303.0,-422.0,-79.0,2016 AR
2017,1301,GBP,1000,Miscellaneous,3230.0,1663.0,-1537.0,-270.0,-168.0,2018 AR
2018,1301,GBP,1000,Miscellaneous,11601.0,6652.0,-5113.0,-1577.0,-1248.0,2018 AR
2019,1301,GBP,1000,Miscellaneous,7476.0,7529.0,-4974.0,-826.0,-1848.0,2020 AR
2020,1301,GBP,1000,Miscellaneous,8939.0,8081.0,-26948.0,-3002.0,16846.0,2020 AR
2021,1301,USD,1000,Miscellaneous,690.0,6646.0,-16845.0,-1552.0,8269.0,2021 AR
2022,1301,USD,1000,Miscellaneous,0.0,0.0,0.0,0.0,0.0,2022 AR
2015,1414,GBP,1000,Miscellaneous,9481.0,7064.0,-643.0,-2091.0,-392.0,2016 AR
2016,1414,GBP,1000,Miscellaneous,20696.0,13628.0,-3839.0,-5517.0,-863.0,2016 AR
2017,1414,GBP,1000,Miscellaneous,1042.0,1443.0,126.0,-295.0,-378.0,2018 AR
2018,1414,GBP,1000,Miscellaneous,1222.0,1083.0,-44.0,-254.0,-170.0,2018 AR
2019,1414,GBP,1000,Miscellaneous,2187.0,1793.0,-665.0,-402.0,-38.0,2020 AR
2020,1414,GBP,1000,Miscellaneous,194.0,577.0,-5788.0,-41.0,964.0,2020 AR
2021,1414,GBP,1000,Miscellaneous,564.0,619.0,139.0,-50.0,-96.0,2021 AR
2022,1414,GBP,1000,Miscellaneous,348.0,363.0,86.0,-54.0,-36.0,2022 AR
2024,1414,USD,1000,Miscellaneous,414.0,383.0,245.0,-48.0,-2.0,2024 AR
2025,1414,USD,1,Miscellaneous,336000.0,449000.0,-173000.0,-116000.0,-1000.0,2025 AR
2015,1458,GBP,1,Miscellaneous,13432451.0,7515737.0,-5188167.0,-3118718.0,-339847.0,2016 AR
2016,1458,GBP,1,Miscellaneous,24584743.0,14314358.0,-7255750.0,-5022865.0,-1082620.0,2016 AR
2017,1458,GBP,1,Miscellaneous,40554140.0,27465577.0,-15397967.0,-6782640.0,-5459324.0,2018 AR
2018,1458,GBP,1,Miscellaneous,37728797.0,33679805.0,-23291927.0,-7393800.0,478103.0,2018 AR
2019,1458,GBP,1,Miscellaneous,25597036.0,25827498.0,-16427478.0,-6088251.0,-1130503.0,2020 AR
2020,1458,GBP,1,Miscellaneous,12602626.0,18411074.0,-16091215.0,-9900383.0,4492599.0,2020 AR
2021,1458,USD,1,Miscellaneous,7346589.0,11020341.0,-8243873.0,-2375879.0,-1638358.0,2021 AR
2022,1458,USD,1,Miscellaneous,18371516.0,11705674.0,-4010090.0,-2762107.0,-2700555.0,2022 AR
2023,1458,USD,1,Miscellaneous,10793887.0,8861750.0,-12688988.0,-1503269.0,-606846.0,2023 AR
2021,1618,USD,1000000,Miscellaneous,4.9,3.0,-1.7,-0.8,-0.2,2021 AR
2022,1618,USD,1000000,Miscellaneous,16.1,14.0,-7.2,-3.4,-1.9,2022 AR
2023,1618,USD,1000000,Miscellaneous,16.1,17.1,-11.8,-4.4,-1.6,2023 AR
2024,1618,USD,1000,Miscellaneous,12957.0,12372.0,-4971.0,-3594.0,-1909.0,2024 AR
2025,1618,USD,1,Miscellaneous,14756000.0,15216000.0,-4901000.0,-4982000.0,-1325000.0,2025 AR
2024,1686,USD,1000,Miscellaneous,56757.0,49515.0,-24365.0,-4749.0,-13182.0,2024 AR
2025,1686,USD,1,Miscellaneous,54950000.0,51703000.0,-35418000.0,-14725000.0,5560000.0,2025 AR
2015,1729,GBP,1000,Miscellaneous,2367.0,2047.0,-748.0,-1159.0,-163.0,2016 AR
2016,1729,GBP,1000,Miscellaneous,3750.0,2692.0,-1858.0,-1422.0,-343.0,2016 AR
2017,1729,GBP,1000,Miscellaneous,4577.0,4288.0,-3102.0,-2088.0,23.0,2018 AR
2018,1729,GBP,1000,Miscellaneous,10077.0,7920.0,-5266.0,-2806.0,-297.0,2018 AR
2019,1729,GBP,1000,Miscellaneous,8768.0,8889.0,-8610.0,-2062.0,-256.0,2020 AR
2020,1729,GBP,1000,Miscellaneous,5198.0,6019.0,-10050.0,-1540.0,1684.0,2020 AR
2022,1729,GBP,1000,Miscellaneous,10964.0,9014.0,-8275.0,-2456.0,1574.0,2022 AR
2023,1729,USD,1000,Miscellaneous,29720.0,25901.0,-29352.0,-6765.0,-2720.0,2023 AR
2024,1729,USD,1000,Miscellaneous,35225.0,32004.0,-24567.0,-8810.0,15.0,2024 AR
2025,1729,USD,1,Miscellaneous,0.0,0.0,-36000000.0,0.0,0.0,2025 AR
2025,1796,USD,1,Miscellaneous,0.0,0.0,0.0,0.0,0.0,2025 AR
2015,1861,GBP,1000,Miscellaneous,89.0,166.0,-125.0,-38.0,-18.0,2016 AR
2016,1861,GBP,1000,Miscellaneous,145.0,148.0,-27.0,-69.0,1.0,2016 AR
2017,1861,GBP,1000,Miscellaneous,338.0,372.0,-1833.0,-129.0,73.0,2018 AR
2018,1861,GBP,1000,Miscellaneous,1446.0,626.0,258.0,-308.0,-28.0,2018 AR
2019,1861,GBP,1000,Miscellaneous,1617.0,2019.0,-1193.0,-992.0,-11.0,2020 AR
2020,1861,GBP,1000,Miscellaneous,20027.0,9796.0,-4168.0,-6354.0,-140.0,2020 AR
2019,1880,GBP,1000,Miscellaneous,2098.0,2966.0,337.0,-751.0,-338.0,2020 AR
2020,1880,GBP,1000,Miscellaneous,1927.0,2016.0,-3720.0,-661.0,2243.0,2020 AR
2021,1880,GBP,1000,Miscellaneous,209.0,130.0,-88.0,-366.0,-1.0,2021 AR
2022,1880,GBP,1000,Miscellaneous,152.0,138.0,-102.0,-503.0,5.0,2022 AR
2024,1880,GBP,1000,Miscellaneous,82.0,39.0,45.0,-465.0,-3.0,2024 AR
2025,1880,GBP,1,Miscellaneous,318000.0,308000.0,-196000.0,-123000.0,7000.0,2025 AR
2017,1897,GBP,1000,Miscellaneous,0.0,0.0,-190.0,0.0,171.0,2018 AR
2018,1897,GBP,1000,Miscellaneous,508.0,417.0,-17.0,-106.0,-253.0,2018 AR
2017,1910,GBP,1000000,Miscellaneous,6.0,4.9,-0.6,-0.7,-0.5,2018 AR
2018,1910,GBP,1000000,Miscellaneous,13.1,9.1,-12.4,-1.0,2.8,2018 AR
2019,1910,GBP,1000000,Miscellaneous,3.2,0.0,-2.5,1.2,-0.1,2020 AR
2020,1910,GBP,1000000,Miscellaneous,10.1,9.2,-1.4,-0.2,-3.1,2020 AR
2021,1910,GBP,1000000,Miscellaneous,7.3,4.8,-0.9,0.5,-1.5,2021 AR
2022,1910,GBP,1000000,Miscellaneous,-8.4,-6.0,0.0,1.9,2.4,2022 AR
2024,1910,GBP,1000,Miscellaneous,0.0,395.0,-120.0,-97.0,-47.0,2024 AR
2025,1910,USD,1,Miscellaneous,0.0,456000.0,-133000.0,-535000.0,404000.0,2025 AR
2017,1919,USD,1000,Miscellaneous,27937.0,29458.0,-7067.0,-2024.0,-16709.0,2018 AR
2018,1919,USD,1000,Miscellaneous,19115.0,22114.0,-14263.0,-1101.0,-5352.0,2018 AR
2019,1919,USD,1000,Miscellaneous,11745.0,11730.0,22.0,-1251.0,-7596.0,2020 AR
2020,1919,USD,1000,Miscellaneous,4224.0,4996.0,-6982.0,-616.0,1233.0,2020 AR
2021,1919,USD,1000,Miscellaneous,2471.0,1963.0,-1657.0,-670.0,-481.0,2021 AR
2022,1919,USD,1000,Miscellaneous,12319.0,5003.0,4265.0,-656.0,-8758.0,2022 AR
2023,1919,USD,1000,Miscellaneous,12033.0,7213.0,-2831.0,-250.0,-3222.0,2023 AR
2024,1919,USD,1000,Miscellaneous,14715.0,10664.0,-12257.0,-5620.0,7470.0,2024 AR
2025,1919,USD,1,Miscellaneous,0.0,0.0,0.0,0.0,0.0,2025 AR
2025,1922,USD,1,Miscellaneous,919000.0,638000.0,-2495000.0,-1083000.0,922000.0,2025 AR
2023,1945,GBP,1000,Miscellaneous,6.0,7.0,755.0,161.0,261.0,2023 AR
2019,1947,GBP,1000,Miscellaneous,101.0,91.0,-32.0,-11.0,-39.0,2020 AR
2020,1947,GBP,1000,Miscellaneous,370.0,201.0,-69.0,-95.0,-60.0,2020 AR
2021,1947,GBP,1000,Miscellaneous,2176.0,1462.0,-376.0,-728.0,-341.0,2021 AR
2022,1947,GBP,1000,Miscellaneous,111.0,143.0,-51.0,-19.0,-25.0,2022 AR
2023,1947,GBP,1000,Miscellaneous,381.0,334.0,58.0,-72.0,-63.0,2023 AR
2024,1947,GBP,1000,Miscellaneous,0.0,0.0,0.0,0.0,0.0,2024 AR
2024,1967,USD,1000,Miscellaneous,11937.0,14810.0,-11249.0,-4626.0,-735.0,2024 AR
2025,1967,USD,1,Miscellaneous,0.0,0.0,0.0,0.0,0.0,2025 AR
2015,2001,GBP,1000000,Miscellaneous,110.6,103.4,-42.2,-32.0,-20.7,2016 AR
2016,2001,GBP,1000000,Miscellaneous,65.3,73.3,-44.2,-26.6,-3.8,2016 AR
2017,2001,GBP,1000000,Miscellaneous,70.9,58.2,-27.3,-22.4,-11.1,2018 AR
2018,2001,GBP,1000000,Miscellaneous,57.7,45.6,-22.8,-21.2,-6.9,2018 AR
2019,2001,GBP,1000000,Miscellaneous,61.4,56.9,-18.6,-21.7,-9.0,2020 AR
2020,2001,GBP,1000000,Miscellaneous,33.6,28.8,-4.2,-11.3,-2.1,2020 AR
2021,2001,GBP,1000000,Miscellaneous,60.3,55.9,-31.4,-18.0,0.9,2021 AR
2022,2001,GBP,1000000,Miscellaneous,52.9,49.4,-32.1,-12.6,-5.8,2022 AR
2023,2001,GBP,1000000,Miscellaneous,64.9,57.2,0.4,-20.3,-29.6,2023 AR
2024,2001,GBP,1000,Miscellaneous,76158.0,63370.0,-39193.0,-21215.0,9048.0,2024 AR
2025,2001,GBP,1,Miscellaneous,88718000.0,66777000.0,-56503000.0,-21469000.0,-979000.0,2025 AR
2015,2003,USD,1000,Miscellaneous,85715.0,69680.0,-16953.0,-26030.0,-13285.0,2016 AR
2016,2003,USD,1000,Miscellaneous,100718.0,76161.0,-32460.0,-25599.0,-9264.0,2016 AR
2017,2003,USD,1000,Miscellaneous,228819.0,256571.0,-119599.0,-95964.0,-45916.0,2018 AR
2018,2003,USD,1000,Miscellaneous,377873.0,373200.0,-188543.0,-111285.0,-22275.0,2018 AR
2019,2003,GBP,1000,Miscellaneous,283503.0,283239.0,-258582.0,-89950.0,-11379.0,2020 AR
2020,2003,GBP,1000,Miscellaneous,275041.0,319684.0,-848659.0,-105016.0,289803.0,2020 AR
2021,2003,GBP,1000,Miscellaneous,154236.0,182189.0,-38585.0,-53422.0,-5609.0,2021 AR
2022,2003,GBP,1000,Miscellaneous,168395.0,169542.0,-56269.0,-67746.0,-16329.0,2022 AR
2023,2003,GBP,1000,Miscellaneous,191252.0,186614.0,-2314.0,-56198.0,-80976.0,2023 AR
2024,2003,GBP,1000,Miscellaneous,178389.0,183814.0,-78662.0,-56718.0,-49068.0,2024 AR
2025,2003,GBP,1,Miscellaneous,242252000.0,187804000.0,-12755000.0,-61197000.0,-40704000.0,2025 AR
2015,2007,GBP,1000000,Miscellaneous,0.3,0.3,-0.3,-0.1,0.0,2016 AR
2016,2007,GBP,1000000,Miscellaneous,0.2,0.2,-0.1,-0.1,0.0,2016 AR
2018,2008,GBP,1000,Miscellaneous,970335.0,944259.0,-1251066.0,0.0,312183.0,2018 AR
2021,2008,GBP,1000,Miscellaneous,685.0,17237.0,-22.0,-924.0,-9643.0,2021 AR
2022,2008,GBP,1000,Miscellaneous,-1613.0,4780.0,31853.0,-741.0,-26049.0,2022 AR
