year,syndicate,managing_agent,syndicate_cob,harmonised_lob,aggregate_lob,gross_written_premium,gross_earned_premium,gross_incurred,operating_expenses,gross_uw_result,net_uw_result,unit,currency
2016,2015,SCOR,Third party liability,Third party liability,Casualty,60064.0,48053.0,-34213.0,-20142.0,-6302.0,-8444.0,1000,GBP
2016,2121,Argenta,Third party liability,Third party liability,Casualty,12198.0,7495.0,-4827.0,-3235.0,-567.0,-814.0,1000,GBP
2016,2232,Allied World,Third party liability,Third party liability,Casualty,50851.0,46739.0,-30954.0,-12169.0,3616.0,-1964.0,1000,GBP
2016,2468,Neon,Third party liability,Third party liability,Casualty,55282.0,77476.0,-109643.0,-28019.0,-60186.0,-65221.0,1000,GBP
2016,2488,Chubb,Third party liability,Third party liability,Casualty,87955.0,87669.0,-55825.0,-30633.0,1211.0,5245.0,1000,GBP
2016,2525,Asta (Ive),Third party liability,Third party liability,Casualty,49928.0,45599.0,-56909.0,-16674.0,-27984.0,52.0,1000,GBP
2016,2526,AmTrust,Third party liability,Third party liability,Casualty,19242.0,18417.0,-47445.0,10299.0,-18729.0,-28128.0,1000,GBP
2016,2786,Asta (Everest),Third party liability,Third party liability,Casualty,24450.0,8567.0,-4980.0,-5857.0,-2270.0,-2768.0,1000,GBP
2016,2791,MAP,Third party liability,Third party liability,Casualty,5169.0,5136.0,-252.0,-2622.0,2262.0,2350.0,1000,GBP
2016,2999,QBE,Third party liability,Third party liability,Casualty,256293.0,234662.0,-166975.0,-75363.0,-7676.0,-10521.0,1000,GBP
2016,3000,Markel,Third party liability,Third party liability,Casualty,107450.0,102423.0,-46302.0,-37862.0,18259.0,15920.0,1000,GBP
2016,33,Hiscox,Third party liability,Third party liability,Casualty,127601.0,103189.0,-84938.0,-33773.0,-15522.0,-7518.0,1000,GBP
2016,3334,Hamilton,Third party liability,Third party liability,Casualty,13547.0,10089.0,-26439.0,-5064.0,-21414.0,-13183.0,1000,GBP
2016,3624,Hiscox,Third party liability,Third party liability,Casualty,210103.0,196414.0,-90028.0,-74629.0,31757.0,32620.0,1000,GBP
2016,382,Hardy,Third party liability,Third party liability,Casualty,32557.0,23875.0,-19702.0,-8027.0,-3854.0,-5136.0,1000,GBP
2016,386,QBE,Third party liability,Third party liability,Casualty,286708.0,287240.0,-205229.0,-87622.0,-5611.0,-5998.0,1000,GBP
2016,4000,Hamilton,Third party liability,Third party liability,Casualty,141853.0,99756.0,-61913.0,-38208.0,-365.0,2038.0,1000,GBP
2016,4141,HCC,Third party liability,Third party liability,Casualty,10722.0,8486.0,-8342.0,-2310.0,-2166.0,-8722.0,1000,GBP
2016,435,Faraday,Third party liability,Third party liability,Casualty,38190.0,41192.0,-12731.0,-17764.0,10697.0,10073.0,1000,GBP
2016,4444,Canopius,Third party liability,Third party liability,Casualty,174973.0,168442.0,-100792.0,-70033.0,-2383.0,-4514.0,1000,GBP
2016,457,Munich Re,Third party liability,Third party liability,Casualty,2875.0,1405.0,-784.0,-551.0,70.0,-382.0,1000,GBP
2016,4711,Aspen,Third party liability,Third party liability,Casualty,108844.0,94943.0,-67000.0,-34182.0,-6239.0,-8367.0,1000,GBP
2016,5000,Travelers,Third party liability,Third party liability,Casualty,38100.0,35404.0,-12990.0,-12614.0,9800.0,9993.0,1000,GBP
2016,5151,RiverStone,Third party liability,Third party liability,Casualty,50909.0,37877.0,-24149.0,-13193.0,535.0,-2953.0,1000,GBP
2016,5678,R&Q,Third party liability,Third party liability,Casualty,24121.0,13918.0,-8213.0,-9119.0,-3414.0,-4175.0,1000,GBP
2016,5820,AmTrust,Third party liability,Third party liability,Casualty,19049.0,12975.0,-8531.0,-5041.0,-597.0,-528.0,1000,GBP
2016,609,Atrium,Third party liability,Third party liability,Casualty,117895.0,109814.0,-56124.0,-48572.0,5118.0,1942.0,1000,GBP
2016,727,S.A. Meacock,Third party liability,Third party liability,Casualty,18560.0,17848.0,-9491.0,-6899.0,1458.0,1459.0,1000,GBP
2016,1200,Westfield,Transport,MAT,MAT,-500.0,-500.0,100.0,100.0,-300.0,100.0,1000,GBP
2016,1221,Hartford,Transport,MAT,MAT,49187.0,47888.0,-29832.0,-20391.0,-2335.0,-5187.0,1000,GBP
2016,2015,SCOR,Transport,MAT,MAT,5977.0,6876.0,-6445.0,-2751.0,-2320.0,-2182.0,1000,GBP
2016,2232,Allied World,Transport,MAT,MAT,5044.0,5250.0,-2054.0,-1449.0,1747.0,819.0,1000,GBP
2016,5151,RiverStone,Transport,MAT,MAT,7302.0,4925.0,-7495.0,-1321.0,-3891.0,-3567.0,1000,GBP
2016,5678,R&Q,Transport,MAT,MAT,261.0,279.0,-249.0,-92.0,-62.0,-100.0,1000,GBP
2016,1183,Talbot,Accident and health,Accident and health,Casualty,12814.8148148148,13407.4074074074,-8518.51851851852,-7111.11111111111,-2222.22222222222,-2296.29629629629,1000,GBP
2016,1686,AXIS,Accident and health,Accident and health,Casualty,31.8518518518519,8.14814814814815,-5.92592592592593,-4.44444444444444,-2.22222222222222,-1.48148148148148,1000,GBP
2016,1967,W R Berkley,Accident and health,Accident and health,Casualty,7647.40740740741,8496.2962962963,-5571.11111111111,-5395.55555555555,-2470.37037037037,-3364.44444444444,1000,GBP
2016,2003,AXA XL,Accident and health,Accident and health,Casualty,85562.2222222222,82148.8888888889,-53486.6666666667,-30488.1481481481,-1825.92592592593,-10539.2592592593,1000,GBP
2016,2987,Brit,Accident and health,Accident and health,Casualty,18740.7407407407,17777.7777777778,-11333.3333333333,-7037.03703703704,-592.592592592593,-1185.18518518519,1000,GBP
2016,4472,Liberty,Accident and health,Accident and health,Casualty,39925.9259259259,47851.8518518518,-22740.7407407407,-23481.4814814815,1629.62962962962,-3037.03703703704,1000,GBP
2016,780,RiverStone,Accident and health,Accident and health,Casualty,61259.2592592593,55925.9259259259,-32370.3703703704,-20814.8148148148,2740.74074074074,-1333.33333333334,1000,GBP
2016,1183,Talbot,Aviation,MAT,MAT,25185.1851851852,24444.4444444444,-11259.2592592593,-7407.40740740741,5777.77777777778,3555.55555555556,1000,GBP
2016,1686,AXIS,Aviation,MAT,MAT,15902.962962963,8117.77777777778,-4533.33333333333,-2506.66666666667,1077.77777777778,1916.2962962963,1000,GBP
2016,1967,W R Berkley,Aviation,MAT,MAT,8111.11111111111,10163.7037037037,-7137.77777777778,-4039.25925925926,-1013.33333333333,-2418.51851851852,1000,GBP
2016,2010,Lancashire,Credit and suretyship,Pecuniary loss,Casualty,4620.0,4798.51851851852,-2080.0,-1784.44444444444,934.074074074074,-1068.14814814815,1000,GBP
2016,3010,Lancashire,Credit and suretyship,Pecuniary loss,Casualty,14.0740740740741,15.5555555555556,2.22222222222222,-6.66666666666667,11.1111111111111,-1.48148148148148,1000,GBP
2016,1183,Talbot,Energy marine,Energy,Energy,30888.8888888889,39555.5555555556,-10148.1481481481,-13703.7037037037,15703.7037037037,15629.6296296296,1000,GBP
2016,1686,AXIS,Energy marine,Energy,Energy,7752.59259259259,8053.33333333333,-4383.7037037037,-1577.77777777778,2091.85185185185,-1938.51851851852,1000,GBP
2016,1967,W R Berkley,Energy marine,Energy,Energy,188.888888888889,282.962962962963,-129.62962962963,-100.740740740741,52.5925925925926,-37.037037037037,1000,GBP
2016,1183,Talbot,Energy non marine,Energy,Energy,26444.4444444444,26296.2962962963,-10962.962962963,-3037.03703703704,12296.2962962963,4518.51851851852,1000,GBP
2016,1686,AXIS,Energy non marine,Energy,Energy,5866.66666666667,5307.40740740741,-501.481481481481,-1260.74074074074,3545.18518518518,1528.14814814815,1000,GBP
2016,1967,W R Berkley,Energy non marine,Energy,Energy,1015.55555555556,1537.77777777778,-676.296296296296,-148.888888888889,712.592592592592,308.888888888889,1000,GBP
2016,1183,Talbot,Fire and other damage to property,Property,Property,135925.925925926,133555.555555556,-73703.7037037037,-50296.2962962963,9555.55555555556,-2814.81481481481,1000,GBP
2016,1274,Antares,Fire and other damage to property,Property,Property,22634.8148148148,13735.5555555556,-6157.77777777778,-5367.40740740741,2210.37037037037,-434.814814814815,1000,GBP
2016,1686,AXIS,Fire and other damage to property,Property,Property,50805.9259259259,43367.4074074074,-21860.0,-9665.92592592593,11841.4814814815,4148.14814814815,1000,GBP
2016,1967,W R Berkley,Fire and other damage to property,Property,Property,43354.8148148148,42460.0,-26791.8518518519,-14552.5925925926,1115.55555555556,-8034.81481481481,1000,GBP
2016,1969,Apollo,Fire and other damage to property,Property,Property,89942.2222222222,87436.2962962963,-53459.2592592593,-31264.4444444444,2712.59259259259,-4485.18518518519,1000,GBP
2016,2003,AXA XL,Fire and other damage to property,Property,Property,522952.592592593,492535.555555556,-282625.185185185,-155166.666666667,54743.7037037037,-11446.6666666667,1000,GBP
2016,2010,Lancashire,Fire and other damage to property,Property,Property,58955.5555555556,59968.1481481481,-19719.2592592593,-13835.5555555556,26413.3333333333,16145.9259259259,1000,GBP
2016,2623,Beazley,Fire and other damage to property,Property,Property,242222.222222222,248592.592592593,-103037.037037037,-94148.1481481481,51407.4074074074,29925.925925926,1000,GBP
2016,2987,Brit,Fire and other damage to property,Property,Property,305111.111111111,306148.148148148,-154222.222222222,-105555.555555556,46370.3703703704,-8740.74074074073,1000,GBP
2016,3010,Lancashire,Fire and other damage to property,Property,Property,6324.44444444444,6383.7037037037,-457.037037037037,-1670.37037037037,4256.2962962963,3077.03703703704,1000,GBP
2016,4242,Asta (Beat),Fire and other damage to property,Property,Property,123628.888888889,118262.962962963,-28713.3333333333,-38269.6296296296,51280.0,8016.2962962963,1000,GBP
2016,4472,Liberty,Fire and other damage to property,Property,Property,267333.333333333,252888.888888889,-142888.888888889,-87777.7777777778,22222.2222222222,740.74074074072,1000,GBP
2016,623,Beazley,Fire and other damage to property,Property,Property,53185.1851851852,54592.5925925926,-22592.5925925926,-20814.8148148148,11185.1851851852,6370.37037037037,1000,GBP
2016,780,RiverStone,Fire and other damage to property,Property,Property,53407.4074074074,55333.3333333333,-35629.6296296296,-22518.5185185185,-2814.81481481481,-8444.44444444444,1000,GBP
2016,1274,Antares,MAT,MAT,MAT,142687.407407407,143640.0,-76168.1481481481,-47645.1851851852,19826.6666666667,7918.51851851852,1000,GBP
2016,1969,Apollo,MAT,MAT,MAT,18660.0,20418.5185185185,-12329.6296296296,-6020.74074074074,2068.14814814815,1894.81481481481,1000,GBP
2016,2003,AXA XL,MAT,MAT,MAT,281051.111111111,256792.592592593,-143681.481481481,-71877.037037037,41234.0740740741,7002.96296296296,1000,GBP
2016,2010,Lancashire,MAT,MAT,MAT,2751.11111111111,2738.51851851852,-642.962962962963,-899.259259259259,1196.2962962963,305.925925925926,1000,GBP
2016,2987,Brit,MAT,MAT,MAT,146592.592592593,159555.555555556,-79481.4814814815,-47629.6296296296,32444.4444444445,13481.4814814815,1000,GBP
2016,3010,Lancashire,MAT,MAT,MAT,18097.037037037,21619.2592592593,-16799.2592592593,-8620.74074074074,-3800.74074074074,-2902.22222222222,1000,GBP
2016,4472,Liberty,MAT,MAT,MAT,125111.111111111,119037.037037037,-66962.962962963,-46222.2222222222,5851.85185185184,296.296296296285,1000,GBP
2016,780,RiverStone,MAT,MAT,MAT,20074.0740740741,23851.8518518519,-16296.2962962963,-10592.5925925926,-3037.03703703703,-4740.74074074074,1000,GBP
2016,2357,Asta,MGA Insurance,Property,Property,79750.3703703704,47680.0,-31772.5925925926,-12444.4444444444,3462.96296296296,-3587.40740740741,1000,GBP
2016,1183,Talbot,Marine,MAT,MAT,46000.0,49555.5555555556,-33333.3333333333,-22962.962962963,-6740.74074074074,-11333.3333333333,1000,GBP
2016,1686,AXIS,Marine,MAT,MAT,2711.85185185185,2794.81481481481,-1471.11111111111,-807.407407407407,516.296296296296,1068.88888888889,1000,GBP
2016,1967,W R Berkley,Marine,MAT,MAT,12814.8148148148,14240.7407407407,-13504.4444444444,-6315.55555555555,-5579.25925925926,-3674.81481481481,1000,GBP
2016,2623,Beazley,Marine,MAT,MAT,182592.592592593,185037.037037037,-89185.1851851852,-72962.962962963,22888.8888888889,18518.5185185185,1000,GBP
2016,623,Beazley,Marine,MAT,MAT,40074.0740740741,40666.6666666667,-19481.4814814815,-16222.2222222222,4962.96296296296,3925.92592592593,1000,GBP
2016,2003,AXA XL,Miscellaneous,Pecuniary loss,MAT,74605.9259259259,56415.5555555556,-24044.4444444444,-18962.2222222222,13408.8888888889,6546.66666666667,1000,GBP
2016,2987,Brit,Miscellaneous,Pecuniary loss,MAT,86296.2962962963,81185.1851851852,-37925.9259259259,-38518.5185185185,4740.74074074073,-1111.11111111112,1000,GBP
2016,4472,Liberty,Miscellaneous,Pecuniary loss,MAT,180888.888888889,176888.888888889,-119185.185185185,-75037.037037037,-17333.3333333333,-24592.5925925926,1000,GBP
2016,1967,W R Berkley,Motor,Motor,Motor,2.22222222222222,2.96296296296296,-177.777777777778,-2.22222222222222,-177.037037037037,-177.777777777778,1000,GBP
2016,1969,Apollo,Motor,Motor,Motor,-1302.96296296296,528.888888888889,-437.037037037037,-44.4444444444444,47.4074074074074,-45.1851851851852,1000,GBP
2016,1183,Talbot,Motor (other classes),Motor,Motor,1629.62962962963,1259.25925925926,-962.962962962963,-592.592592592593,-296.296296296296,-370.37037037037,1000,GBP
2016,2010,Lancashire,Motor (other classes),Motor,Motor,320.740740740741,284.444444444444,-160.740740740741,-124.444444444444,-0.740740740740741,-20.0,1000,GBP
2016,2987,Brit,Motor (other classes),Motor,Motor,0.0,0.0,-814.814814814815,0.0,-814.814814814815,0.0,1000,GBP
2016,4472,Liberty,Motor (other classes),Motor,Motor,8740.74074074074,6740.74074074074,-9407.40740740741,-2222.22222222222,-4888.88888888889,4518.51851851852,1000,GBP
2016,780,RiverStone,Motor (other classes),Motor,Motor,3037.03703703704,2370.37037037037,-1555.55555555556,-1037.03703703704,-222.222222222222,-148.148148148148,1000,GBP
2016,1183,Talbot,Motor (third party liability),Motor,Motor,296.296296296296,370.37037037037,-148.148148148148,-148.148148148148,74.074074074074,74.074074074074,1000,GBP
2016,2003,AXA XL,Motor (third party liability),Motor,Motor,30547.4074074074,30687.4074074074,-17905.9259259259,-12071.8518518519,709.62962962963,-2700.74074074074,1000,GBP
2016,2010,Lancashire,Motor (third party liability),Motor,Motor,-4.44444444444444,-11.8518518518519,-5.18518518518519,5.92592592592593,-11.1111111111111,-14.0740740740741,1000,GBP
2016,4472,Liberty,Motor (third party liability),Motor,Motor,10592.5925925926,11185.1851851852,-12518.5185185185,-3777.77777777778,-5111.11111111111,-3629.62962962963,1000,GBP
2016,1183,Talbot,Pecuniary loss,Pecuniary loss,MAT,58740.7407407407,46666.6666666667,-41851.8518518518,-18962.962962963,-14148.1481481481,-2814.81481481482,1000,GBP
2016,1686,AXIS,Pecuniary loss,Pecuniary loss,MAT,88.1481481481481,48.1481481481481,-7.40740740740741,-14.0740740740741,26.6666666666667,-8.88888888888889,1000,GBP
2016,1967,W R Berkley,Pecuniary loss,Pecuniary loss,MAT,13466.6666666667,10657.037037037,-4728.88888888889,-4344.44444444444,1583.7037037037,-254.814814814815,1000,GBP
2016,1969,Apollo,Pecuniary loss,Pecuniary loss,MAT,100.740740740741,105.185185185185,-72.5925925925926,-31.8518518518519,0.740740740740741,-1.48148148148148,1000,GBP
2016,2623,Beazley,Pecuniary loss,Pecuniary loss,MAT,85851.8518518518,88814.8148148148,-29481.4814814815,-33851.8518518518,25481.4814814815,18740.7407407407,1000,GBP
2016,623,Beazley,Pecuniary loss,Pecuniary loss,MAT,18814.8148148148,19481.4814814815,-6296.2962962963,-7481.48148148148,5703.7037037037,4148.14814814815,1000,GBP
2016,1183,Talbot,Reinsurance acceptances,Reinsurance,Reinsurance,325851.851851852,311111.111111111,-137259.259259259,-102592.592592593,71259.2592592592,34592.5925925926,1000,GBP
2016,1274,Antares,Reinsurance acceptances,Reinsurance,Reinsurance,51389.6296296296,51751.1111111111,-17448.1481481481,-11814.0740740741,22488.8888888889,15285.1851851852,1000,GBP
2016,1686,AXIS,Reinsurance acceptances,Reinsurance,Reinsurance,93802.962962963,74931.8518518519,-40292.5925925926,-21213.3333333333,13425.9259259259,-12114.0740740741,1000,GBP
2016,1967,W R Berkley,Reinsurance acceptances,Reinsurance,Reinsurance,47057.7777777778,47786.6666666667,-28292.5925925926,-17472.5925925926,2021.48148148148,-3305.92592592593,1000,GBP
2016,1969,Apollo,Reinsurance acceptances,Reinsurance,Reinsurance,60736.2962962963,64874.0740740741,-40144.4444444444,-18161.4814814815,6568.14814814815,-1114.81481481481,1000,GBP
2016,2003,AXA XL,Reinsurance acceptances,Reinsurance,Reinsurance,992845.185185185,1082081.48148148,-615636.296296296,-307331.111111111,159114.074074074,170.37037037037,1000,GBP
2016,2010,Lancashire,Reinsurance acceptances,Reinsurance,Reinsurance,134614.074074074,141997.037037037,-55661.4814814815,-44803.7037037037,41531.8518518518,16687.4074074074,1000,GBP
2016,2357,Asta,Reinsurance acceptances,Reinsurance,Reinsurance,49957.7777777778,44759.2592592593,-568.148148148148,-5785.92592592593,38405.1851851852,13759.2592592593,1000,GBP
2016,2623,Beazley,Reinsurance acceptances,Reinsurance,Reinsurance,157777.777777778,153851.851851852,-47185.1851851852,-36148.1481481481,70518.5185185185,36370.3703703704,1000,GBP
2016,2987,Brit,Reinsurance acceptances,Reinsurance,Reinsurance,557703.703703704,548740.740740741,-274962.962962963,-184740.740740741,89037.037037037,35407.4074074074,1000,GBP
2016,3010,Lancashire,Reinsurance acceptances,Reinsurance,Reinsurance,17738.5185185185,18666.6666666667,-5644.44444444444,-7996.2962962963,5025.92592592593,718.518518518518,1000,GBP
2016,4242,Asta (Beat),Reinsurance acceptances,Reinsurance,Reinsurance,13390.3703703704,12671.1111111111,-482.962962962963,-5223.7037037037,6964.44444444444,1930.37037037037,1000,GBP
2016,4472,Liberty,Reinsurance acceptances,Reinsurance,Reinsurance,419703.703703704,427259.259259259,-152444.444444444,-196518.518518519,78296.2962962962,104074.074074074,1000,GBP
2016,623,Beazley,Reinsurance acceptances,Reinsurance,Reinsurance,34592.5925925926,33777.7777777778,-10370.3703703704,-8074.07407407407,15333.3333333333,7851.85185185185,1000,GBP
2016,780,RiverStone,Reinsurance acceptances,Reinsurance,Reinsurance,52296.2962962963,54296.2962962963,-16592.5925925926,-16814.8148148148,20888.8888888889,14148.1481481481,1000,GBP
2016,1274,Antares,Specialty,Third party liability,Casualty,121495.555555556,103752.592592593,-70996.2962962963,-33726.6666666667,-970.37037037037,-11274.0740740741,1000,GBP
2016,1183,Talbot,Third party liability,Third party liability,Casualty,29703.7037037037,26074.0740740741,-11407.4074074074,-9407.40740740741,5259.25925925926,6074.07407407408,1000,GBP
2016,1686,AXIS,Third party liability,Third party liability,Casualty,31191.8518518519,25788.8888888889,-18437.7777777778,-6602.96296296296,748.148148148148,2505.92592592593,1000,GBP
2016,1967,W R Berkley,Third party liability,Third party liability,Casualty,31372.5925925926,19191.1111111111,-1819.25925925926,-4532.59259259259,12839.2592592593,6192.59259259259,1000,GBP
2016,1969,Apollo,Third party liability,Third party liability,Casualty,47181.4814814815,40632.5925925926,-26056.2962962963,-12375.5555555556,2200.74074074074,220.0,1000,GBP
2016,2003,AXA XL,Third party liability,Third party liability,Casualty,201470.37037037,201088.148148148,-85124.4444444444,-68457.7777777778,47505.9259259259,17954.0740740741,1000,GBP
2016,2010,Lancashire,Third party liability,Third party liability,Casualty,1055.55555555556,960.0,-288.148148148148,-278.518518518518,393.333333333333,348.148148148148,1000,GBP
2016,2623,Beazley,Third party liability,Third party liability,Casualty,684666.666666667,618592.592592593,-328518.518518518,-184814.814814815,105259.259259259,54000.0,1000,GBP
2016,2987,Brit,Third party liability,Third party liability,Casualty,302000.0,301259.259259259,-243777.777777778,-90000.0,-32518.5185185185,-32666.6666666667,1000,GBP
2016,4242,Asta (Beat),Third party liability,Third party liability,Casualty,462.962962962963,397.037037037037,-495.555555555556,-109.62962962963,-208.148148148148,-134.814814814815,1000,GBP
2016,4472,Liberty,Third party liability,Third party liability,Casualty,303703.703703704,271851.851851852,-183629.62962963,-79259.2592592593,8962.96296296296,-54518.5185185185,1000,GBP
2016,623,Beazley,Third party liability,Third party liability,Casualty,150296.296296296,135629.62962963,-71703.7037037037,-41333.3333333333,22592.5925925926,11259.2592592593,1000,GBP
2016,780,RiverStone,Third party liability,Third party liability,Casualty,888.888888888889,518.518518518518,-222.222222222222,-222.222222222222,74.074074074074,-2.05596856412066e-14,1000,GBP
2016,1183,Talbot,Transport,MAT,MAT,25555.5555555556,27037.037037037,-55925.9259259259,-12000.0,-40888.8888888889,-21925.9259259259,1000,GBP
2016,1686,AXIS,Transport,MAT,MAT,7556.2962962963,5362.22222222222,-2431.85185185185,-1397.77777777778,1532.59259259259,-272.592592592593,1000,GBP
2016,1967,W R Berkley,Transport,MAT,MAT,4928.88888888889,4606.66666666667,-17015.5555555556,-2473.33333333333,-14882.2222222222,-8092.59259259259,1000,GBP
2017,1084,Chaucer,Accident and health,Accident and health,Casualty,14100.0,10000.0,-4500.0,-3800.0,1700.0,-1600.0,1000,GBP
2017,1200,Westfield,Accident and health,Accident and health,Casualty,39700.0,38900.0,-21000.0,-13700.0,4200.0,-100.000000000001,1000,GBP
2017,1301,Enstar,Accident and health,Accident and health,Casualty,8233.0,7305.0,-3361.0,-2656.0,1288.0,210.0,1000,GBP
2017,1414,Ascot,Accident and health,Accident and health,Casualty,18555.0,16302.0,-7794.0,-8471.0,37.0,-912.0,1000,GBP
2017,1729,Dale,Accident and health,Accident and health,Casualty,215.0,92.0,-53.0,-15.0,24.0,20.0,1000,GBP
2017,1861,Canopius,Accident and health,Accident and health,Casualty,12359.0,15156.0,-8954.0,-5573.0,629.0,-1000.0,1000,GBP
2017,1880,Tokio Marine Kiln,Accident and health,Accident and health,Casualty,216.0,320.0,35.0,-145.0,210.0,188.0,1000,GBP
2017,1945,Sirius,Accident and health,Accident and health,Casualty,20722.0,20244.0,-11817.0,-7499.0,928.0,-1100.0,1000,GBP
2017,1955,Arch,Accident and health,Accident and health,Casualty,200.0,100.0,-100.0,-100.0,-100.0,-100.0,1000,GBP
2017,1991,Coverys,Accident and health,Accident and health,Casualty,3425.0,2781.0,-1525.0,-1145.0,111.0,-66.0,1000,GBP
2017,2001,MS Amlin,Accident and health,Accident and health,Casualty,49100.0,46600.0,-27900.0,-18300.0,400.000000000002,-5700.0,1000,GBP
2017,2007,AXIS,Accident and health,Accident and health,Casualty,14234.0,13724.0,-12155.0,-5470.0,-3901.0,-2694.0,1000,GBP
2017,2012,Arch,Accident and health,Accident and health,Casualty,50408.0,54736.0,-35629.0,-22470.0,-3363.0,-4252.0,1000,GBP
2017,2014,Hamilton,Accident and health,Accident and health,Casualty,57.0,-25.0,-66.0,-304.0,-395.0,-509.0,1000,GBP
2017,2015,SCOR,Accident and health,Accident and health,Casualty,6325.0,8340.0,-6264.0,-4141.0,-2065.0,-3164.0,1000,GBP
2017,2088,Chaucer,Accident and health,Accident and health,Casualty,57081.0,38957.0,-24505.0,-13608.0,844.0,267.0,1000,GBP
2017,2121,Argenta,Accident and health,Accident and health,Casualty,6564.0,5832.0,-3029.0,-2778.0,25.0,1597.0,1000,GBP
2017,218,IQUW,Accident and health,Accident and health,Casualty,0.0,0.0,189.0,0.0,189.0,122.0,1000,GBP
2017,2468,Neon,Accident and health,Accident and health,Casualty,8507.0,7717.0,-4550.0,-3329.0,-162.0,2500.0,1000,GBP
2017,2488,Chubb,Accident and health,Accident and health,Casualty,2218.0,2941.0,-1558.0,-1274.0,109.0,354.0,1000,GBP
2017,2786,Asta (Everest),Accident and health,Accident and health,Casualty,6984.0,3506.0,-2488.0,-1636.0,-618.0,-618.0,1000,GBP
2017,2791,MAP,Accident and health,Accident and health,Casualty,8651.0,7519.0,-5197.0,-3511.0,-1189.0,-1195.0,1000,GBP
2017,2988,Brit,Accident and health,Accident and health,Casualty,678.8,309.1,-193.5,-129.9,-14.3,-14.2,1000,GBP
2017,2999,QBE,Accident and health,Accident and health,Casualty,10893.0,9497.0,-5070.0,-3667.0,760.0,504.0,1000,GBP
2017,3000,Markel,Accident and health,Accident and health,Casualty,15020.0,16755.0,-8387.0,-5242.0,3126.0,2955.0,1000,GBP
2017,3334,Hamilton,Accident and health,Accident and health,Casualty,13760.0,10260.0,-7152.0,-4448.0,-1340.0,-2284.0,1000,GBP
2017,382,Hardy,Accident and health,Accident and health,Casualty,-517.0,1843.0,-3197.0,-1257.0,-2611.0,-2366.0,1000,GBP
2017,4000,Hamilton,Accident and health,Accident and health,Casualty,25989.0,25501.0,-12751.0,-13840.0,-1090.0,-2999.0,1000,GBP
2017,4141,HCC,Accident and health,Accident and health,Casualty,54645.0,51838.0,-23048.0,-25124.0,3666.0,3436.0,1000,GBP
2017,4444,Canopius,Accident and health,Accident and health,Casualty,22144.0,26768.0,-15063.0,-14128.0,-2423.0,-3365.0,1000,GBP
2017,457,Munich Re,Accident and health,Accident and health,Casualty,7582.0,9534.0,-9255.0,-4094.0,-3815.0,-4486.0,1000,GBP
2017,4711,Aspen,Accident and health,Accident and health,Casualty,12042.0,10268.0,-4395.0,-3360.0,2513.0,3096.0,1000,GBP
2017,5000,Travelers,Accident and health,Accident and health,Casualty,40849.0,34594.0,-17133.0,-14421.0,3040.0,2828.0,1000,GBP
2017,510,Tokio Marine Kiln,Accident and health,Accident and health,Casualty,152836.0,155859.0,-80762.0,-64470.0,10627.0,6833.0,1000,GBP
2017,5151,RiverStone,Accident and health,Accident and health,Casualty,9471.0,2326.0,-388.0,-898.0,1040.0,91.0,1000,GBP
2017,5678,R&Q,Accident and health,Accident and health,Casualty,6088.0,4847.0,-1765.0,-2920.0,162.0,514.0,1000,GBP
2017,5886,Blenheim,Accident and health,Accident and health,Casualty,0.0,0.0,0.0,0.0,0.0,0.0,1000,GBP
2017,609,Atrium,Accident and health,Accident and health,Casualty,45919.0,44696.0,-16611.0,-22771.0,5314.0,3690.0,1000,GBP
2017,727,S.A. Meacock,Accident and health,Accident and health,Casualty,4001.0,4209.0,-4385.0,-1606.0,-1782.0,-1794.0,1000,GBP
2017,1200,Westfield,Aviation,MAT,MAT,200.0,2400.0,-2200.0,-600.0,-400.0,-2.22044604925031e-13,1000,GBP
2017,1218,Newline,Aviation,MAT,MAT,1694.0,1379.0,-1125.0,-493.0,-239.0,-226.0,1000,GBP
2017,2015,SCOR,Aviation,MAT,MAT,-8.0,-7.0,-450.0,3.0,-454.0,-366.0,1000,GBP
2017,2232,Allied World,Aviation,MAT,MAT,2581.0,3196.0,-5337.0,-584.0,-2725.0,-2331.0,1000,GBP
2017,3334,Hamilton,Aviation,MAT,MAT,18067.0,11467.0,-5685.0,-4971.0,811.0,-673.0,1000,GBP
2017,510,Tokio Marine Kiln,Aviation,MAT,MAT,56164.0,57075.0,-33997.0,-22200.0,878.0,-490.0,1000,GBP
2017,5151,RiverStone,Aviation,MAT,MAT,12940.0,16841.0,-11898.0,-1843.0,3100.0,-629.0,1000,GBP
2017,5678,R&Q,Aviation,MAT,MAT,78.0,74.0,541.0,-21.0,594.0,590.0,1000,GBP
2017,5886,Blenheim,Aviation,MAT,MAT,0.0,0.0,0.0,0.0,0.0,0.0,1000,GBP
2017,1861,Canopius,Credit and suretyship,Pecuniary loss,Casualty,20994.0,24945.0,-7949.0,-5783.0,11213.0,6796.0,1000,GBP
2017,2007,AXIS,Credit and suretyship,Pecuniary loss,Casualty,85104.0,70037.0,-22575.0,-21376.0,26086.0,14387.0,1000,GBP
2017,2468,Neon,Credit and suretyship,Pecuniary loss,Casualty,29009.0,28497.0,1526.0,-11353.0,18670.0,13514.0,1000,GBP
2017,2988,Brit,Credit and suretyship,Pecuniary loss,Casualty,335.8,163.7,-94.3,-64.4,4.99999999999999,4.89999999999999,1000,GBP
