syndicate,year,managing_agent,gross_written_premium,outward_reinsurance_premium,net_written_premium,net_earned_premium,other_technical_income,technical_investment_income,gross_claims_paid,gross_change_in_provision_for_claims,ri_share_claims_paid,ri_share_change_in_provision_for_claims,net_claims_incrred,operating_expenses,balance_on_technical_account,profit_loss_on_exchange,other_non_technical_income,result_before_tax,financial_investments,ri_assets,unearned_premium,other_assets,total_assets,provisions_for_unearned_premium,claims_outstanding,other_liabilities,total_liabilities,currency,unit
2478,2025,Talbot,528957.777777778,0.0,528957.777777778,310297.037037037,0.0,1431.11111111111,-105.185185185185,-130975.555555556,0.0,0.0,-131080.740740741,-24451.1111111111,156196.296296296,77.7777777777778,0.0,156274.074074074,177459.848484848,0.0,0.0,341600.757575758,519060.606060606,-223630.303030303,-133952.272727273,-1652.27272727273,-519060.606060606,GBP,1000
2488,2015,Ace,377516.0,88464.3,289051.7,289379.6,0.0,2773.9,-212185.8,98781.6,62869.6,-71287.6,-121822.2,-113528.9,56802.4,0.0,-386.0,56416.4,1098970.1,283092.1,42725.9,276459.3,1701247.4,-184188.8,-916283.5,,-1701247.4,GBP,1000
2488,2016,Chubb,407503.9,89918.9,317585.0,310920.3,0.0,30092.0,-238712.4,104890.9,43419.4,-24181.6,-114583.8,-117059.5,109369.0,1642.8,15984.4,126996.3,1233548.2,309444.4,46898.8,329797.1,1919688.5,-222168.5,-962145.5,,-1919688.5,GBP,1000
2488,2017,Chubb,459523.6,92153.4,367370.2,354115.8,0.0,18357.5,-245313.2,-55286.4,47829.6,11646.1,-241123.9,-135881.9,-4532.5,2804.0,15156.3,13427.7,1183744.1,309858.3,47833.2,323564.1,1864999.7,-226682.2,-982164.9,,-1864999.7,GBP,1000
2488,2018,Chubb,440090.9,89301.4,350789.5,361607.8,0.0,4176.8,-273618.5,73107.2,63068.3,-51317.0,-188759.9,-137914.7,39110.0,-3669.7,-1370.9,34069.5,1326251.7,273468.0,59523.2,324837.4,1984080.3,-225880.0,-956510.1,,-1984080.3,GBP,1000
2488,2019,Chubb,488175.0,101175.6,386999.4,378769.2,0.0,40531.4,-352382.8,83529.7,83766.0,-33429.8,-218517.0,-136052.4,64731.2,-12090.3,49026.8,101667.6,1384274.5,243683.2,55523.7,342996.3,2026477.7,-220297.2,-964379.4,,-2026477.7,GBP,1000
2488,2020,Chubb,528252.3,107681.9,420570.4,391696.7,0.0,36644.1,-301117.5,-83064.9,59163.9,67772.4,-257246.1,-125137.9,45956.8,2388.3,39471.8,87817.0,1463989.9,307706.6,54225.3,300369.0,2126290.8,-245181.7,-1044492.5,,-2126290.8,GBP,1000
2488,2021,Chubb,561297.1,95425.6,465871.5,445914.2,0.0,-10156.7,-295474.6,-16350.6,85672.5,-24781.1,-250933.8,-145036.3,39787.4,-8219.8,26911.2,58478.8,1460393.4,285625.8,56329.3,388627.4,2190975.9,-270920.5,-1066638.6,,-2190975.9,GBP,1000
2488,2022,Chubb,649031.3,111093.6,537937.7,520715.9,0.0,-56586.5,-321474.2,-26350.8,79545.9,7859.9,-260419.1,-180125.7,23584.6,-1145.2,-33001.8,-10562.5,1557751.1,308123.9,55953.3,466167.1,2387995.4,-300896.3,-1147299.0,,-2387995.4,GBP,1000
2488,2023,Chubb,694184.5,98856.6,595327.9,563956.8,0.0,61273.8,-289265.1,19282.9,82816.3,-70929.5,-258095.4,-187092.1,180043.1,1732.5,52194.7,233970.3,1799624.6,233001.5,48598.0,455236.2,2536460.3,-319594.1,-1109398.3,,-2536460.3,GBP,1000
2488,2024,Chubb,727463.0,-89158.0,638305.0,609802.0,0.0,45542.0,-314244.0,-642.0,54799.0,-11898.0,-271985.0,-203652.0,179707.0,-3188.0,43202.0,219721.0,1831968.0,220048.0,45459.0,436713.0,2534188.0,-342070.0,-1090758.0,-229004.0,-2534188.0,GBP,1000
2488,2025,Chubb,766690.0,-94140.0,672550.0,657523.0,0.0,72181.0,-328266.0,-4870.0,66865.0,-31318.0,-297589.0,-220761.0,211354.0,9798.0,26589.0,247741.0,1398126.0,181350.0,42071.0,462831.0,2084378.0,-340751.0,-1065857.0,-371484.0,-2084378.0,GBP,1000
2525,2015,Asta,44308.2,6723.0,37585.2,35925.3,0.0,470.1,-15585.9,2429.8,5006.5,-3448.2,-11597.9,-15604.3,9193.2,0.0,-447.8,8745.4,78875.1,25552.6,4896.8,28033.6,137358.1,-19005.5,-113479.7,,-137358.1,GBP,1000
2525,2016,Asta,49928.0,7954.7,41973.3,38132.3,0.0,744.2,-27183.3,-29725.6,11170.7,24332.5,-21405.7,-16674.3,796.5,1652.2,0.0,2448.7,78808.6,50390.0,5385.2,34597.5,169181.3,-23660.6,-145133.6,,-169181.3,GBP,1000
2525,2017,Asta,54782.7,6210.89999999999,48571.8,43409.5,0.0,557.5,-21646.1,-777.8,3167.8,-5753.5,-25009.6,-17452.1,1505.3,-754.6,0.0,750.7,82038.3,44337.6,4245.3,36243.8,166865.0,-27364.1,-145785.0,,-166865.0,GBP,1000
2525,2018,Asta,70103.3,11440.6,58662.7,51409.1,0.0,739.0,-24034.6,-9580.6,9547.5,570.4,-23497.4,-19111.8,9538.9,-480.4,0.0,9058.5,88072.7,44972.1,6013.2,53556.0,192614.0,-36249.9,-155424.7,,-192614.0,GBP,1000
2525,2019,Asta,81619.2,13534.1,68085.1,61437.3,0.0,1816.8,-25430.1,-29458.1,6941.2,16039.3,-31907.8,-23482.7,7863.60000000001,-16.3,0.0,7847.3,118850.9,60698.0,7220.4,46445.4,233214.7,-43701.0,-183548.9,,-233214.7,GBP,1000
2525,2020,Asta,89870.4,16874.8,72995.6,72356.3,0.0,1805.1,-27590.1,-18956.0,3390.4,3330.8,-39824.9,-27872.0,6464.50000000001,-496.9,0.0,5967.6,131503.1,64124.6,8842.0,55599.3,260069.0,-46265.3,-202268.3,,-260069.0,GBP,1000
2525,2021,Asta Ive,113386.1,23043.8,90342.3,79480.4,0.0,119.0,-28347.0,-22636.2,9238.2,3206.4,-38538.6,-30219.0,10841.8,557.6,0.0,11399.4,153676.1,67112.7,11991.2,72841.8,305621.8,-60641.9,-224363.5,,-305621.8,GBP,1000
2525,2022,Asta Ive,119131.3,26652.4,92478.9,89148.0,0.0,958.2,-28810.3,-34242.8,5343.4,18855.4,-38854.4,-35069.8,16182.0,4304.7,0.0,20486.6,180423.4,88405.3,13359.5,87293.2,369481.4,-65611.1,-264686.5,,-369481.4,GBP,1000
2525,2023,Asta Ive,133058.6,24631.0,108427.6,103207.2,0.0,9689.9,-39940.5,-8588.9,9500.6,3919.3,-35109.6,-42367.7,35419.8,-2913.3,0.0,32506.5,201382.1,90113.6,13013.2,97241.3,401750.2,-69735.1,-268558.6,,-401750.2,GBP,1000
2525,2024,Asta,127998.0,-17065.0,110933.0,112817.0,0.0,10860.0,-27432.0,-38398.0,3927.0,13502.0,-48401.0,-42907.0,32369.0,-6853.0,0.0,25516.0,192749.0,100897.0,9331.0,120522.0,423499.0,-63173.0,-300147.0,-16665.0,-423499.0,GBP,1000
2525,2025,Asta,117242.0,-18741.0,98501.0,103742.0,0.0,10857.0,-36715.0,-17588.0,4978.0,12412.0,-36913.0,-38976.0,38710.0,-766.0,0.0,37944.0,221804.0,112207.0,8772.0,107793.0,450576.0,-58647.0,-315894.0,-17440.0,-450576.0,GBP,1000
2526,2015,AmTrust,28950.6,6561.4,22389.2,29771.1,0.0,616.9,-23896.3,-59173.4,3680.6,16989.0,-62400.0,-14295.2,-46307.2,0.0,-237.8,-46545.1,59045.0,56033.6,2660.6,37286.0,155025.2,-10199.4,-190834.3,,-155025.2,GBP,1000
2526,2016,AmTrust,29520.7,2016.3,27504.4,22348.9,0.0,825.5,-34621.2,-22856.1,9786.4,3516.0,-44174.8,-12235.8,-33236.2,-3438.2,0.0,-36674.4,70871.0,60218.5,1474.4,37608.9,170172.8,-15224.3,-231844.4,,-170172.8,GBP,1000
2546,2025,Apollo,7676.52173913044,-4069.5652173913,3606.95652173913,706.086956521739,0.0,0.0,0.0,-240.0,0.0,111.304347826087,-128.695652173913,-1175.65217391304,-598.260869565217,-13.9130434782609,0.0,-612.173913043478,0.0,109.401709401709,3240.17094017094,8540.17094017094,11889.7435897436,-6091.45299145299,-235.897435897436,-6164.10256410257,-11889.7435897436,GBP,1000
2623,2015,Beazley,1130849.67320261,215424.836601307,915424.836601307,917124.183006536,0.0,29346.4052287582,-488235.294117647,-6078.43137254902,77320.2614379085,1503.26797385621,-415424.836601307,-354248.366013072,176797.385620915,0.0,-12287.5816993464,164379.08496732,1604489.79591837,489863.945578231,102585.034013605,849863.945578231,3046802.72108844,-554421.768707483,-2037891.15646259,,-3046802.72108844,GBP,1000
2623,2016,Beazley,1333333.33333333,226814.814814815,1106518.51851852,1050444.44444444,0.0,54370.3703703704,-571629.62962963,-16962.962962963,102592.592592593,6740.74074074074,-479333.333333333,-415777.777777778,209703.703703704,-60666.6666666667,2666.66666666667,151703.703703704,1952016.12903226,585241.935483871,122338.709677419,1010000.0,3669596.77419355,-710887.096774194,-2403951.61290323,,-3669596.77419355,GBP,1000
2623,2017,Beazley,1537674.41860465,260852.713178295,1276821.70542636,1195271.31782946,0.0,74651.1627906977,-710155.03875969,-228294.573643411,129224.80620155,102713.178294574,-706589.147286822,-490387.596899225,72945.7364341085,-6434.10852713178,-77.5193798449612,66511.6279069767,1983111.11111111,661037.037037037,123481.481481481,892074.074074074,3659703.7037037,-768222.222222222,-2538074.07407407,,-3659703.7037037,GBP,1000
2623,2018,Beazley,1624701.49253731,251865.671641791,1372835.82089552,1291492.53731343,0.0,14104.4776119403,-820373.134328358,-76492.5373134328,179402.985074627,-27611.9402985075,-745074.626865672,-493283.582089552,67238.8059701492,1492.53731343284,74.6268656716418,68805.9701492537,1990787.4015748,657244.094488189,129921.25984252,1001811.02362205,3779763.77952756,-882362.204724409,-2709370.07874016,,-3779763.77952756,GBP,1000
2623,2019,Beazley,1855312.5,327109.375,1528203.125,1449218.75,0.0,110312.5,-971250.0,-202734.375,207890.625,78125.0,-887968.75,-541015.625,130546.875,-1250.0,234.375,129453.125,2190000.0,713484.848484848,128636.363636364,1016742.42424242,4048863.63636364,-936287.878787879,-2825909.09090909,,-4048863.63636364,GBP,1000
2623,2020,Beazley,2098046.875,359375.0,1738671.875,1621250.0,0.0,78359.375,-1093437.5,-483125.0,292656.25,69375.0,-1214531.25,-568828.125,-83750.0,-1718.75,0.0,-85468.75,2386715.32846715,760875.912408759,165328.467153285,1283649.6350365,4596569.34306569,-1063941.60583942,-3224671.53284672,,-4596569.34306569,GBP,1000
2623,2021,Beazley,2517101.44927536,571014.492753623,1946086.95652174,1742826.08695652,0.0,47826.0869565217,-1005362.31884058,-455507.246376812,232898.550724638,235797.101449275,-992101.449275362,-601014.492753623,197536.231884058,1884.05797101449,652.173913043478,200072.463768116,2995555.55555556,1023185.18518519,262518.518518518,1696814.81481481,5978074.07407407,-1394370.37037037,-3766222.22222222,,-5978074.07407407,GBP,1000
2623,2022,Beazley,3177177.41935484,712500.0,2464677.41935484,2388145.16129032,0.0,-42661.2903225807,-1224919.35483871,-787741.935483871,223951.612903226,424112.903225806,-1364596.77419355,-809112.903225806,171774.193548387,5241.93548387097,967.741935483871,177983.870967742,3743750.0,1520500.0,383666.666666667,1987666.66666667,7635583.33333333,-1668083.33333333,-4797500.0,,-7635583.33333333,GBP,1000
2623,2023,Beazley,3627741.93548387,589112.903225806,3038629.03225806,2723306.4516129,0.0,202822.580645161,-1269516.12903226,-34274.1935483871,289435.483870968,-165887.096774194,-1180241.93548387,-995725.806451613,750161.290322581,3145.16129032258,2580.64516129032,755887.096774194,4709685.03937008,1324409.4488189,304173.228346457,2053307.08661417,8391574.8031496,-1872598.42519685,-4734803.1496063,,-8391574.8031496,GBP,1000
2623,2024,Beazley,2286666.40625,-371404.6875,1915261.71875,2418822.65625,0.0,227709.375,-1287695.3125,-33931.25,240156.25,-47548.4375,-1129018.75,-926360.9375,0.0,542.1875,591944.53125,592486.71875,4360340.8,1281212.0,211516.8,1760576.8,7613646.4,-1271635.2,-4786120.0,-547248.8,-7613646.4,GBP,1000
2623,2025,Beazley,2066757.03703704,-307393.333333333,1759363.7037037,1766673.33333333,0.0,199782.962962963,-1371029.62962963,266764.444444444,303127.407407407,-49114.8148148148,-850252.592592592,-713480.740740741,0.0,-706.666666666667,403840.0,403133.333333333,3535595.45454545,1174443.93939394,170786.363636364,1866822.72727273,6747648.48484849,-1182171.21212121,-4322361.36363636,-344926.515151515,-6747648.48484849,GBP,1000
2689,2017,Asta,60015.8914728682,0.0,60015.8914728682,31204.9612403101,0.0,278.449612403101,-7198.75968992248,-26344.7286821705,0.0,0.0,-33543.4108527132,-13928.1395348837,-15988.1395348837,-140.62015503876,0.0,-16128.7596899225,0.0,0.0,0.0,49220.2222222222,49220.2222222222,-27530.4444444444,-25173.8518518518,,-49220.2222222222,GBP,1000
2689,2018,Asta,102098.28358209,2756.79104477613,99341.4925373134,82321.8656716418,0.0,-82.8358208955224,-29290.1492537313,-31922.0149253731,0.0,2872.91044776119,-58339.2537313433,-37145.7462686567,-13245.9701492537,672.835820895522,0.0,-12573.1343283582,2952.28346456693,2872.91338582677,0.0,117514.803149606,123340.0,-47255.5118110236,-60032.9133858268,,-123340.0,GBP,1000
2689,2019,Asta,114575.15625,3864.29687500002,110710.859375,118403.59375,0.0,2034.453125,-34913.125,-50275.9375,0.0,935.78125,-84253.28125,-48481.09375,-12296.328125,-126.015625,0.0,-12422.421875,16747.3484848485,3681.28787878788,0.0,149088.712121212,169517.348484848,-38342.5,-106572.727272727,,-169517.348484848,GBP,1000
2689,2020,Asta,117736.09375,10868.59375,106867.5,101730.703125,0.0,1482.265625,-45333.671875,-26688.984375,1096.015625,-409.609375,-71336.171875,-42636.328125,-10759.53125,49.921875,0.0,-10709.609375,35484.2335766423,3152.55474452555,158.248175182482,149760.218978102,188555.255474453,-38944.3065693431,-127817.372262774,,-188555.255474453,GBP,1000
2689,2021,Asta Verto,80852.7536231884,9003.76811594203,71848.9855072464,76347.1739130435,0.0,35.0724637681159,-59385.7246376812,-6200.57971014493,2007.53623188406,7916.88405797101,-55661.9565217391,-31073.5507246377,-10353.2608695652,413.04347826087,0.0,-9940.21739130435,53221.4814814815,11273.2592592593,2090.2962962963,96325.1111111111,162910.148148148,-42802.7407407407,-136754.222222222,,-162910.148148148,GBP,1000
2689,2022,Asta HRP,78875.7258064516,8846.37096774194,70029.3548387097,66179.0322580645,0.0,-1049.67741935484,-24229.9193548387,-21060.8064516129,2249.67741935484,-4871.77419354839,-47912.8225806452,-26316.7741935484,-9100.24193548387,-1225.88709677419,0.0,-10326.1290322581,32429.1666666667,7832.5,3091.33333333333,85956.3333333333,129309.333333333,-48886.5833333333,-90781.0,,-129309.333333333,GBP,1000
2689,2023,Asta HRP,63622.0967741935,9053.62903225806,54568.4677419355,73491.1290322581,0.0,1766.93548387097,-29089.3548387097,-17887.4193548387,2832.90322580645,-606.693548387097,-44750.564516129,-29320.2419354839,1187.25806451613,108.387096774194,0.0,1295.64516129032,41483.6220472441,6832.75590551181,303.937007874016,71728.4251968504,120348.74015748,-24232.3622047244,-103505.354330709,,-120348.74015748,GBP,1000
2689,2024,Asta,79021.875,-8456.25,70565.625,60933.59375,0.0,2687.5,-31339.84375,-399.21875,2399.21875,-3142.96875,-32482.8125,-23493.75,7644.53125,-189.0625,0.0,7455.46875,34801.6,3716.8,839.2,113407.2,152764.8,-34939.2,-105164.0,-2272.8,-152764.8,GBP,1000
2689,2025,Asta,109057.777777778,-7739.25925925926,101318.518518519,92717.7777777778,0.0,1397.03703703704,-13660.0,-34654.8148148148,266.666666666667,391.851851851852,-47656.2962962963,-38394.8148148148,8063.7037037037,240.0,0.0,8303.7037037037,54460.6060606061,2028.0303030303,749.242424242424,77223.4848484848,134461.363636364,-42150.0,-71878.0303030303,-2892.42424242424,-134461.363636364,GBP,1000
2786,2016,Asta,58521.4,15609.9,42911.5,21288.9,0.0,2.8,-396.1,-18864.2,22.8,4411.9,-14825.5,-16308.0,-9841.8,270.9,0.0,-9570.9,1181.2,4413.6,11536.8,55530.1,72661.7,-37142.7,-20967.6,,-72661.7,GBP,1000
2786,2017,Asta,114358.6,28480.5,85878.1,61681.1,0.0,111.8,-9209.6,-56889.9,2107.2,17174.9,-46817.5,-30333.2,-15357.8,-696.8,0.0,-16054.6,4457.8,21580.3,13414.0,114667.5,154119.6,-58569.0,-79102.2,,-154119.6,GBP,1000
2786,2018,Asta,116351.2,13148.3,103202.9,95853.8,0.0,425.5,-34448.6,-43822.7,8408.3,5952.6,-63910.4,-39989.8,-7620.9,-4089.6,0.0,-11710.4,13060.7,28002.0,7265.6,141839.0,190167.3,-60902.4,-123692.7,,-190167.3,GBP,1000
2786,2019,Asta,145803.8,17121.3,128682.5,120604.2,0.0,869.8,-50144.2,-69421.9,14812.3,12717.7,-92036.1,-53588.7,-24150.8,2027.3,0.0,-22123.5,28620.2,40977.7,5684.6,183405.7,258688.2,-65080.3,-189719.4,,-258688.2,GBP,1000
2786,2020,Asta,173762.4,32042.7,141719.7,134139.7,0.0,794.8,-60407.3,-96734.1,8554.1,20206.9,-128380.4,-59135.2,-52581.1,162.4,0.0,-52418.7,43837.6,60976.9,7243.5,247363.1,359421.1,-75453.3,-286517.0,,-359421.1,GBP,1000
2786,2021,Asta Everest,190429.3,29686.7,160742.6,159135.6,0.0,179.5,-56587.7,-45763.7,13365.3,-1828.2,-90814.3,-62067.0,6433.8,-1093.9,0.0,5339.9,74400.9,58449.2,6449.7,320348.7,459648.5,-76553.6,-329385.7,,-459648.5,GBP,1000
2786,2022,Asta Everest,191600.8,17283.0,174317.8,160765.2,0.0,948.5,-59255.9,-17810.7,6675.9,-21613.3,-92003.9,-66740.9,2968.90000000002,2268.4,0.0,5237.3,120730.9,39137.4,7198.9,383300.4,550367.6,-93791.6,-364566.4,,-550367.6,GBP,1000
2786,2023,Asta Everest,250900.5,23789.0,227111.5,201446.5,0.0,10633.9,-70924.8,-43807.7,9059.1,-5326.9,-111000.4,-81904.0,19176.0,-1550.6,0.0,17625.4,275995.9,32791.5,13280.1,323741.7,645809.2,-131972.8,-396431.4,,-645809.2,GBP,1000
2786,2024,Asta,328799.0,-47295.0,281504.0,255647.0,0.0,16927.0,-66315.0,-96223.0,5747.0,14097.0,-142694.0,-107495.0,22385.0,-11927.0,3.0,10461.0,390595.0,46146.0,25007.0,289032.0,750780.0,-170486.0,-483056.0,-87059.0,-750780.0,GBP,1000
2786,2025,Asta,354451.0,-44835.0,309616.0,287054.0,0.0,20107.0,-102980.0,-76207.0,13818.0,13420.0,-151949.0,-122416.0,32796.0,569.0,0.0,33365.0,435409.0,57070.0,22920.0,342690.0,858090.0,-185318.0,-545656.0,-92058.0,-858090.0,GBP,1000
2791,2015,MAP,149107.4,27766.5,121340.9,129596.0,0.0,2529.8,-81977.9,35669.0,13104.3,-3034.4,-36239.0,-52760.3,43126.5,0.0,-701.4,42425.1,442950.8,28335.1,10292.4,89960.2,571538.5,-48541.5,-321033.4,,-571538.5,GBP,1000
2791,2016,MAP,171497.1,35436.9,136060.2,137931.0,0.0,5187.5,-83185.9,22106.0,8761.2,6733.5,-45585.2,-60293.1,37240.2,1086.8,0.0,38327.1,429006.7,40037.7,13368.4,106123.6,588536.4,-56328.7,-350265.8,,-588536.4,GBP,1000
2791,2017,MAP,179347.7,35810.7,143537.0,140991.8,0.0,12788.4,-115079.3,-20571.0,12265.1,22568.4,-100816.7,-56607.9,-3644.40000000002,381.7,0.0,-3262.8,325072.0,61925.0,10682.3,93415.5,491094.8,-53456.7,-350547.3,,-491094.8,GBP,1000
2791,2018,MAP,178966.8,35472.3,143494.5,138903.8,0.0,1830.2,-104755.4,6821.9,24471.0,-4951.9,-78414.4,-52737.6,9582.00000000001,-198.0,0.0,9384.0,287800.8,59083.1,8987.5,117851.3,473722.7,-58886.3,-360682.9,,-473722.7,GBP,1000
2791,2019,MAP,224076.9,46983.2,177093.7,166555.6,0.0,10651.9,-98568.8,25709.0,20189.5,-9394.3,-62064.6,-63363.2,51779.7,-206.6,0.0,51573.2,286769.1,47093.0,13306.8,132855.1,480024.0,-71758.1,-322191.1,,-480024.0,GBP,1000
2791,2020,MAP,313512.8,75781.7,237731.1,219358.8,0.0,10953.1,-130639.1,-42938.6,34594.9,4042.6,-134940.2,-71343.9,24027.8,478.0,0.0,24505.8,320159.0,50918.5,17906.7,183615.2,572599.4,-92068.0,-355472.4,,-572599.4,GBP,1000
2791,2021,MAP,366510.2,103616.4,262893.8,248775.3,0.0,-1723.7,-220093.3,-55742.3,106325.5,19272.4,-150237.8,-81224.8,15589.0,-201.4,0.0,15387.7,370122.6,70183.6,21681.9,216176.7,678164.8,-111076.0,-414649.6,,-678164.8,GBP,1000
2791,2022,MAP,517726.4,127096.5,390629.9,363160.3,0.0,-10662.9,-227710.9,-132897.3,48525.1,67327.7,-244755.4,-100412.3,7329.69999999997,241.8,0.0,7571.5,443785.2,147428.9,27550.6,326678.6,945443.3,-154998.0,-596911.7,,-945443.3,GBP,1000
2791,2023,MAP,678436.0,145679.0,532757.0,494419.8,0.0,25932.4,-252840.9,21819.6,83162.8,-61614.3,-209472.8,-168772.7,142106.7,-471.2,0.0,141635.5,618254.8,79540.4,34002.7,377274.1,1109072.0,-192772.2,-545891.1,,-1109072.0,GBP,1000
2791,2024,MAP,773103.0,-154547.0,618556.0,603468.0,0.0,40949.0,-229088.0,-148417.0,41532.0,17713.0,-318260.0,-186854.0,139303.0,-1786.0,0.0,137517.0,933271.0,98456.0,32697.0,474303.0,1538727.0,-208108.0,-702474.0,-387642.0,-1538727.0,GBP,1000
2791,2025,MAP,650601.0,-119439.0,531162.0,537869.0,0.0,75627.0,-288378.0,10545.0,55231.0,-29751.0,-252353.0,-185569.0,175574.0,1138.0,0.0,176712.0,1054582.0,62772.0,26261.0,409304.0,1552919.0,-183779.0,-647138.0,-392545.0,-1552919.0,GBP,1000
2843,2025,Polo,282893.333333333,-44437.037037037,238456.296296296,176657.777777778,0.0,820.740740740741,-11500.0,-58084.4444444444,0.0,1154.81481481481,-68429.6296296296,-79828.1481481481,29220.7407407407,-211.851851851852,0.0,29008.8888888889,30504.5454545455,1181.06060606061,984.090909090909,152287.878787879,184957.575757576,-64348.4848484848,-59488.6363636364,-31644.696969697,-184957.575757576,GBP,1000
2880,2022,Asta Sukoon,14819.2741935484,2955.96774193548,11863.3064516129,7714.67741935484,0.0,0.0,0.0,-6835.16129032258,0.0,1777.33870967742,-5057.82258064516,-2004.51612903226,652.33870967742,12.5,0.0,664.758064516129,0.0,1777.33333333333,230.333333333333,15268.6666666667,17276.3333333333,-4503.5,-6835.16666666667,,-17276.3333333333,GBP,1000
2880,2023,Asta Sukoon,32427.8225806452,6699.43548387097,25728.3870967742,13228.6290322581,0.0,147.338709677419,-1020.08064516129,-11291.2096774194,0.0,1667.09677419355,-10644.1129032258,-5232.5,-2500.64516129032,-30.8064516129032,0.0,-2531.45161290323,393.700787401575,3320.23622047244,967.086614173228,31903.4645669291,36584.4881889764,-16819.0551181102,-17583.2283464567,,-36584.4881889764,GBP,1000
2880,2024,Asta,48297.65625,-11078.90625,37218.75,29705.46875,0.0,639.84375,-4028.90625,-15542.1875,0.0,3011.71875,-16559.375,-9881.25,3904.6875,-111.71875,0.0,3792.96875,800.0,6421.6,1189.6,59480.0,67891.2,-24871.2,-33628.8,-6763.2,-67891.2,GBP,1000
2880,2025,Asta,50820.0,-11460.7407407407,39359.2592592593,40605.1851851852,0.0,1198.51851851852,-7810.37037037037,-35157.037037037,0.0,4831.85185185185,-38135.5555555556,-13496.2962962963,-9828.14814814815,620.740740740741,0.0,-9207.40740740741,6734.09090909091,11171.9696969697,1209.84848484848,71190.9090909091,90306.8181818182,-22887.1212121212,-68305.303030303,-7193.18181818182,-90306.8181818182,GBP,1000
2987,2015,Brit,1308104.5751634,401568.62745098,906535.947712418,916535.947712418,0.0,21633.9869281046,-570065.359477124,-135816.993464052,216535.947712418,44771.2418300654,-444575.163398693,-393333.333333333,100261.437908497,0.0,-35032.6797385621,65163.3986928105,1248911.56462585,823673.469387755,165850.340136054,946598.639455782,3185034.01360544,-577142.857142857,-2249047.61904762,,-3185034.01360544,GBP,1000
2987,2016,Brit,1411629.62962963,470814.814814815,940814.814814815,964148.148148148,0.0,104592.592592593,-646962.962962963,-152814.814814815,193333.333333333,85555.5555555555,-520962.962962963,-438074.074074074,109703.703703704,-5777.77777777778,0.0,104000.0,1587661.29032258,983145.161290323,207822.580645161,1047338.70967742,3825967.74193548,-669435.483870968,-2751774.19354839,,-3825967.74193548,GBP,1000
2987,2017,Brit,1595813.95348837,589069.76744186,1006744.18604651,1023643.41085271,0.0,47131.7829457364,-827131.782945736,-480387.596899225,267286.821705426,378139.534883721,-662093.023255814,-472248.062015504,-63565.8914728683,27751.9379844961,310.077519379845,-35503.8759689923,1450222.22222222,1315629.62962963,250222.222222222,1107407.40740741,4123481.48148148,-663185.185185185,-3055185.18518519,,-4123481.48148148,GBP,1000
2987,2018,Brit,1654776.11940298,723283.582089552,931492.537313433,925746.268656716,0.0,37686.5671641791,-1006343.28358209,-200074.626865672,463134.328358209,259477.611940298,-483880.597014925,-484626.865671642,-5074.6268656716,-18582.0895522388,-24179.1044776119,-47686.5671641791,1308976.37795276,1623937.00787402,276614.173228346,1183543.30708661,4393070.86614173,-714173.228346457,-3393228.34645669,,-4393070.86614173,GBP,1000
2987,2019,Brit,1771484.375,679140.625,1092343.75,1074140.625,0.0,21953.125,-1057578.125,64296.875,536093.75,-98515.625,-555781.25,-492187.5,48125.0,16562.5,6171.875,70781.25,1514924.24242424,1486818.18181818,292500.0,1246893.93939394,4541136.36363636,-734090.909090909,-3226969.6969697,,-4541136.36363636,GBP,1000
2987,2020,Brit,1818203.125,705937.5,1112265.625,1096093.75,0.0,40312.5,-1016328.125,-314921.875,444453.125,145390.625,-741406.25,-507578.125,-112578.125,3828.125,-1093.75,-109843.75,1521824.81751825,1602043.79562044,276642.335766423,1290000.0,4690510.94890511,-723284.671532847,-3458686.13138686,,-4690510.94890511,GBP,1000
2987,2021,BRIT,1982173.91304348,1059130.43478261,923043.47826087,913913.043478261,0.0,4710.14492753623,-938913.043478261,-169855.072463768,464855.072463768,283550.724637681,-360362.31884058,-509855.072463768,48405.7971014494,-724.63768115942,0.0,47681.1594202899,1844592.59259259,1894592.59259259,384962.962962963,1403555.55555556,5527703.7037037,-843259.259259259,-3646592.59259259,,-5527703.7037037,GBP,1000
2987,2022,BRIT,2385806.4516129,842096.774193548,1543709.67741935,1452741.93548387,0.0,10080.6451612903,-1086370.96774194,-480967.741935484,510887.096774194,212258.064516129,-844274.193548387,-594919.35483871,23629.0322580645,-38790.3225806452,0.0,-15080.6451612903,2176583.33333333,2290750.0,428416.666666667,1749666.66666667,6645416.66666667,-1026000.0,-4510750.0,,-6645416.66666667,GBP,1000
2987,2023,BRIT,2203467.74193548,764032.258064516,1439435.48387097,1422177.41935484,0.0,115000.0,-1174193.5483871,-127983.870967742,604032.258064516,-10403.2258064516,-708548.387096774,-582580.64516129,246048.387096774,7500.0,0.0,253467.741935484,2275590.5511811,2176692.91338583,329527.559055118,1749527.55905512,6531338.58267717,-916771.653543307,-4421417.32283465,,-6531338.58267717,GBP,1000
2987,2024,BRIT,2236654.6875,-693970.3125,1542684.375,1431385.9375,0.0,108419.53125,-1029565.625,-282010.15625,502857.8125,49077.34375,-759640.625,-561353.90625,218810.9375,-33160.15625,0.0,185650.78125,2537001.6,2248186.4,278349.6,1618553.6,6682091.2,-984522.4,-4756747.2,-556549.6,-6682091.2,GBP,1000
